CONFIRM!!city!!@	The event is taking place in @.
CONFIRM!!date!!@	The date of it is @.
CONFIRM!!event_name!!@	Booking tickets for @.
CONFIRM!!number_of_tickets!!@	You have @ tickets in your reservation.
GOODBYE	Have a great day.
INFORM!!event_type!!@	The type of this event is @.
INFORM!!price_per_ticket!!@	The ticket costs @.
INFORM!!time!!@	It starts at @.
INFORM!!venue!!@	It is at @.
INFORM!!venue_address!!@	The venue is @.
INFORM_COUNT!!FindEvents!!count!!@	I found @ events which you'll like.
NOTIFY_FAILURE!!BuyEventTickets	Sorry I couldn't reserve the tickets for you.
NOTIFY_FAILURE!!FindEvents	Sorry I could not find any suitable events.
NOTIFY_SUCCESS!!BuyEventTickets	Your reservation is confirmed. Have a great time there!
OFFER!!date!!@	It is happening on @
OFFER!!event_name!!@	@ is very popular.
OFFER!!time!!@	starting at @.
OFFER!!venue!!@	It is taking place at @.
OFFER_INTENT!!BuyEventTickets	Do you want to buy tickets for this event?
REQUEST!!city	Any particular city I should search in?
REQUEST!!date	Do you have a preferred date for the event?
REQUEST!!event_name	What is the event that you are interested in?
REQUEST!!event_type	Do you have a preference for the type of events?
REQUEST!!event_type!!@@	Do you like any particular category? You can say @ or @ or anything else.
REQUEST!!number_of_tickets	How many tickets would you like?
REQ_MORE	Can I help you with anything else today?
